County,State,County Name,Key
40053,Oklahoma,Grant,grant2024
40055,Oklahoma,Greer,greer2024
40057,Oklahoma,Harmon,harmon2024
40059,Oklahoma,Harper,harper2024
40061,Oklahoma,Haskell,haskell2024
40063,Oklahoma,Hughes,hughes2024
40065,Oklahoma,Jackson,jackson2024
40067,Oklahoma,Jefferson,jefferson2024
40069,Oklahoma,Johnston,johnston2024
40071,Oklahoma,Kay,kay2024
40073,Oklahoma,Kingfisher,kingfisher2024
40075,Oklahoma,Kiowa,kiowa2024
40077,Oklahoma,Latimer,latimer2024
40079,Oklahoma,Le Flore,le flore2024
40081,Oklahoma,Lincoln,lincoln2024
40083,Oklahoma,Logan,logan2024
40085,Oklahoma,Love,love2024
40087,Oklahoma,McClain,mcclain2024
40089,Oklahoma,McCurtain,mccurtain2024
40091,Oklahoma,McIntosh,mcintosh2024
40093,Oklahoma,Major,major2024
40095,Oklahoma,Marshall,marshall2024
40097,Oklahoma,Mayes,mayes2024
40099,Oklahoma,Murray,murray2024
40101,Oklahoma,Muskogee,muskogee2024
40103,Oklahoma,Noble,noble2024
40105,Oklahoma,Nowata,nowata2024
40107,Oklahoma,Okfuskee,okfuskee2024
40109,Oklahoma,Oklahoma,oklahoma2024
40111,Oklahoma,Okmulgee,okmulgee2024
40113,Oklahoma,Osage,osage2024
40115,Oklahoma,Ottawa,ottawa2024
40117,Oklahoma,Pawnee,pawnee2024
40119,Oklahoma,Payne,payne2024
40121,Oklahoma,Pittsburg,pittsburg2024
40123,Oklahoma,Pontotoc,pontotoc2024
40125,Oklahoma,Pottawatomie,pottawatomie2024
40127,Oklahoma,Pushmataha,pushmataha2024
40129,Oklahoma,Roger Mills,roger mills2024
40131,Oklahoma,Rogers,rogers2024
40133,Oklahoma,Seminole,seminole2024
40135,Oklahoma,Sequoyah,sequoyah2024
40137,Oklahoma,Stephens,stephens2024
40139,Oklahoma,Texas,texas2024
40141,Oklahoma,Tillman,tillman2024
40143,Oklahoma,Tulsa,tulsa2024
40145,Oklahoma,Wagoner,wagoner2024
40147,Oklahoma,Washington,washington2024
40149,Oklahoma,Washita,washita2024
40151,Oklahoma,Woods,woods2024
40153,Oklahoma,Woodward,woodward2024
41001,Oregon,Baker,baker2024
41003,Oregon,Benton,benton2024
41005,Oregon,Clackamas,clackamas2024
41007,Oregon,Clatsop,clatsop2024
41009,Oregon,Columbia,columbia2024
41011,Oregon,Coos,coos2024
41013,Oregon,Crook,crook2024
41015,Oregon,Curry,curry2024
41017,Oregon,Deschutes,deschutes2024
41019,Oregon,Douglas,douglas2024
41021,Oregon,Gilliam,gilliam2024
41023,Oregon,Grant,grant2024
41025,Oregon,Harney,harney2024
41027,Oregon,Hood River,hood river2024
41029,Oregon,Jackson,jackson2024
41031,Oregon,Jefferson,jefferson2024
41033,Oregon,Josephine,josephine2024
41035,Oregon,Klamath,klamath2024
41037,Oregon,Lake,lake2024
41039,Oregon,Lane,lane2024
41041,Oregon,Lincoln,lincoln2024
41043,Oregon,Linn,linn2024
41045,Oregon,Malheur,malheur2024
41047,Oregon,Marion,marion2024
41049,Oregon,Morrow,morrow2024
41051,Oregon,Multnomah,multnomah2024
41053,Oregon,Polk,polk2024
41055,Oregon,Sherman,sherman2024
41057,Oregon,Tillamook,tillamook2024
41059,Oregon,Umatilla,umatilla2024
41061,Oregon,Union,union2024
41063,Oregon,Wallowa,wallowa2024
41065,Oregon,Wasco,wasco2024
41067,Oregon,Washington,washington2024
41069,Oregon,Wheeler,wheeler2024
41071,Oregon,Yamhill,yamhill2024
42001,Pennsylvania,Adams,adams2024
42003,Pennsylvania,Allegheny,allegheny2024
42005,Pennsylvania,Armstrong,armstrong2024
42007,Pennsylvania,Beaver,beaver2024
42009,Pennsylvania,Bedford,bedford2024
42011,Pennsylvania,Berks,berks2024
42013,Pennsylvania,Blair,blair2024
42015,Pennsylvania,Bradford,bradford2024
42017,Pennsylvania,Bucks,bucks2024
42019,Pennsylvania,Butler,butler2024
42021,Pennsylvania,Cambria,cambria2024
42023,Pennsylvania,Cameron,cameron2024
42025,Pennsylvania,Carbon,carbon2024
42027,Pennsylvania,Centre,centre2024
42029,Pennsylvania,Chester,chester2024
42031,Pennsylvania,Clarion,clarion2024
42033,Pennsylvania,Clearfield,clearfield2024
42035,Pennsylvania,Clinton,clinton2024
42037,Pennsylvania,Columbia,columbia2024
42039,Pennsylvania,Crawford,crawford2024
42041,Pennsylvania,Cumberland,cumberland2024
42043,Pennsylvania,Dauphin,dauphin2024
42045,Pennsylvania,Delaware,delaware2024
42047,Pennsylvania,Elk,elk2024
42049,Pennsylvania,Erie,erie2024
42051,Pennsylvania,Fayette,fayette2024
42053,Pennsylvania,Forest,forest2024
42055,Pennsylvania,Franklin,franklin2024
42057,Pennsylvania,Fulton,fulton2024
42059,Pennsylvania,Greene,greene2024
42061,Pennsylvania,Huntingdon,huntingdon2024
42063,Pennsylvania,Indiana,indiana2024
42065,Pennsylvania,Jefferson,jefferson2024
42067,Pennsylvania,Juniata,juniata2024
42069,Pennsylvania,Lackawanna,lackawanna2024
42071,Pennsylvania,Lancaster,lancaster2024
42073,Pennsylvania,Lawrence,lawrence2024
42075,Pennsylvania,Lebanon,lebanon2024
42077,Pennsylvania,Lehigh,lehigh2024
42079,Pennsylvania,Luzerne,luzerne2024
42081,Pennsylvania,Lycoming,lycoming2024
42083,Pennsylvania,McKean,mckean2024
42085,Pennsylvania,Mercer,mercer2024
42087,Pennsylvania,Mifflin,mifflin2024
42089,Pennsylvania,Monroe,monroe2024
42091,Pennsylvania,Montgomery,montgomery2024
42093,Pennsylvania,Montour,montour2024
42095,Pennsylvania,Northampton,northampton2024
42097,Pennsylvania,Northumberland,northumberland2024
42099,Pennsylvania,Perry,perry2024
42101,Pennsylvania,Philadelphia,philadelphia2024
42103,Pennsylvania,Pike,pike2024
42105,Pennsylvania,Potter,potter2024
42107,Pennsylvania,Schuylkill,schuylkill2024
42109,Pennsylvania,Snyder,snyder2024
42111,Pennsylvania,Somerset,somerset2024
42113,Pennsylvania,Sullivan,sullivan2024
42115,Pennsylvania,Susquehanna,susquehanna2024
42117,Pennsylvania,Tioga,tioga2024
42119,Pennsylvania,Union,union2024
42121,Pennsylvania,Venango,venango2024
42123,Pennsylvania,Warren,warren2024
42125,Pennsylvania,Washington,washington2024
42127,Pennsylvania,Wayne,wayne2024
42129,Pennsylvania,Westmoreland,westmoreland2024
42131,Pennsylvania,Wyoming,wyoming2024
42133,Pennsylvania,York,york2024
44001,Rhode Island,Bristol,bristol2024
44003,Rhode Island,Kent,kent2024
44005,Rhode Island,Newport,newport2024
44007,Rhode Island,Providence,providence2024
44009,Rhode Island,Washington,washington2024
45001,South Carolina,Abbeville,abbeville2024
45003,South Carolina,Aiken,aiken2024
45005,South Carolina,Allendale,allendale2024
45007,South Carolina,Anderson,anderson2024
45009,South Carolina,Bamberg,bamberg2024
45011,South Carolina,Barnwell,barnwell2024
45013,South Carolina,Beaufort,beaufort2024
45015,South Carolina,Berkeley,berkeley2024
45017,South Carolina,Calhoun,calhoun2024
45019,South Carolina,Charleston,charleston2024
45021,South Carolina,Cherokee,cherokee2024
45023,South Carolina,Chester,chester2024
45025,South Carolina,Chesterfield,chesterfield2024
45027,South Carolina,Clarendon,clarendon2024
45029,South Carolina,Colleton,colleton2024
45031,South Carolina,Darlington,darlington2024
45033,South Carolina,Dillon,dillon2024
45035,South Carolina,Dorchester,dorchester2024
45037,South Carolina,Edgefield,edgefield2024
45039,South Carolina,Fairfield,fairfield2024
45041,South Carolina,Florence,florence2024
45043,South Carolina,Georgetown,georgetown2024
45045,South Carolina,Greenville,greenville2024
45047,South Carolina,Greenwood,greenwood2024
45049,South Carolina,Hampton,hampton2024
45051,South Carolina,Horry,horry2024
45053,South Carolina,Jasper,jasper2024
45055,South Carolina,Kershaw,kershaw2024
45057,South Carolina,Lancaster,lancaster2024
45059,South Carolina,Laurens,laurens2024
45061,South Carolina,Lee,lee2024
45063,South Carolina,Lexington,lexington2024
45065,South Carolina,McCormick,mccormick2024
45067,South Carolina,Marion,marion2024
45069,South Carolina,Marlboro,marlboro2024
45071,South Carolina,Newberry,newberry2024
45073,South Carolina,Oconee,oconee2024
45075,South Carolina,Orangeburg,orangeburg2024
45077,South Carolina,Pickens,pickens2024
45079,South Carolina,Richland,richland2024
45081,South Carolina,Saluda,saluda2024
45083,South Carolina,Spartanburg,spartanburg2024
45085,South Carolina,Sumter,sumter2024
45087,South Carolina,Union,union2024
45089,South Carolina,Williamsburg,williamsburg2024
45091,South Carolina,York,york2024
46003,South Dakota,Aurora,aurora2024
46005,South Dakota,Beadle,beadle2024
46007,South Dakota,Bennett,bennett2024
46009,South Dakota,Bon Homme,bon homme2024
46011,South Dakota,Brookings,brookings2024
46013,South Dakota,Brown,brown2024
46015,South Dakota,Brule,brule2024
46017,South Dakota,Buffalo,buffalo2024
46019,South Dakota,Butte,butte2024
46021,South Dakota,Campbell,campbell2024
46023,South Dakota,Charles Mix,charles mix2024
46025,South Dakota,Clark,clark2024
46027,South Dakota,Clay,clay2024
46029,South Dakota,Codington,codington2024
46031,South Dakota,Corson,corson2024
46033,South Dakota,Custer,custer2024
46035,South Dakota,Davison,davison2024
46037,South Dakota,Day,day2024
46039,South Dakota,Deuel,deuel2024
46041,South Dakota,Dewey,dewey2024
46043,South Dakota,Douglas,douglas2024
46045,South Dakota,Edmunds,edmunds2024
46047,South Dakota,Fall River,fall river2024
46049,South Dakota,Faulk,faulk2024
46051,South Dakota,Grant,grant2024
46053,South Dakota,Gregory,gregory2024
46055,South Dakota,Haakon,haakon2024
46057,South Dakota,Hamlin,hamlin2024
46059,South Dakota,Hand,hand2024
46061,South Dakota,Hanson,hanson2024
46063,South Dakota,Harding,harding2024
46065,South Dakota,Hughes,hughes2024
46067,South Dakota,Hutchinson,hutchinson2024
46069,South Dakota,Hyde,hyde2024
46071,South Dakota,Jackson,jackson2024
46073,South Dakota,Jerauld,jerauld2024
46075,South Dakota,Jones,jones2024
46077,South Dakota,Kingsbury,kingsbury2024
46079,South Dakota,Lake,lake2024
46081,South Dakota,Lawrence,lawrence2024
46083,South Dakota,Lincoln,lincoln2024
46085,South Dakota,Lyman,lyman2024
46087,South Dakota,McCook,mccook2024
46089,South Dakota,McPherson,mcpherson2024
46091,South Dakota,Marshall,marshall2024
46093,South Dakota,Meade,meade2024
46095,South Dakota,Mellette,mellette2024
46097,South Dakota,Miner,miner2024
46099,South Dakota,Minnehaha,minnehaha2024
46101,South Dakota,Moody,moody2024
46102,South Dakota,Oglala Lakota,oglala lakota2024
46103,South Dakota,Pennington,pennington2024
46105,South Dakota,Perkins,perkins2024
46107,South Dakota,Potter,potter2024
46109,South Dakota,Roberts,roberts2024
46111,South Dakota,Sanborn,sanborn2024
46115,South Dakota,Spink,spink2024
46117,South Dakota,Stanley,stanley2024
46119,South Dakota,Sully,sully2024
46121,South Dakota,Todd,todd2024
46123,South Dakota,Tripp,tripp2024
46125,South Dakota,Turner,turner2024
46127,South Dakota,Union,union2024
46129,South Dakota,Walworth,walworth2024
46135,South Dakota,Yankton,yankton2024
46137,South Dakota,Ziebach,ziebach2024
47001,Tennessee,Anderson,anderson2024
47003,Tennessee,Bedford,bedford2024
47005,Tennessee,Benton,benton2024
47007,Tennessee,Bledsoe,bledsoe2024
47009,Tennessee,Blount,blount2024
47011,Tennessee,Bradley,bradley2024
47013,Tennessee,Campbell,campbell2024
47015,Tennessee,Cannon,cannon2024
47017,Tennessee,Carroll,carroll2024
47019,Tennessee,Carter,carter2024
47021,Tennessee,Cheatham,cheatham2024
47023,Tennessee,Chester,chester2024
47025,Tennessee,Claiborne,claiborne2024
47027,Tennessee,Clay,clay2024
47029,Tennessee,Cocke,cocke2024
47031,Tennessee,Coffee,coffee2024
47033,Tennessee,Crockett,crockett2024
47035,Tennessee,Cumberland,cumberland2024
47037,Tennessee,Davidson,davidson2024
47039,Tennessee,Decatur,decatur2024
47041,Tennessee,DeKalb,dekalb2024
47043,Tennessee,Dickson,dickson2024
47045,Tennessee,Dyer,dyer2024
47047,Tennessee,Fayette,fayette2024
47049,Tennessee,Fentress,fentress2024
47051,Tennessee,Franklin,franklin2024
47053,Tennessee,Gibson,gibson2024
47055,Tennessee,Giles,giles2024
47057,Tennessee,Grainger,grainger2024
47059,Tennessee,Greene,greene2024
47061,Tennessee,Grundy,grundy2024
47063,Tennessee,Hamblen,hamblen2024
47065,Tennessee,Hamilton,hamilton2024
47067,Tennessee,Hancock,hancock2024
47069,Tennessee,Hardeman,hardeman2024
47071,Tennessee,Hardin,hardin2024
47073,Tennessee,Hawkins,hawkins2024
47075,Tennessee,Haywood,haywood2024
47077,Tennessee,Henderson,henderson2024
47079,Tennessee,Henry,henry2024
47081,Tennessee,Hickman,hickman2024
47083,Tennessee,Houston,houston2024
47085,Tennessee,Humphreys,humphreys2024
47087,Tennessee,Jackson,jackson2024
47089,Tennessee,Jefferson,jefferson2024
47091,Tennessee,Johnson,johnson2024
47093,Tennessee,Knox,knox2024
47095,Tennessee,Lake,lake2024
47097,Tennessee,Lauderdale,lauderdale2024
47099,Tennessee,Lawrence,lawrence2024
47101,Tennessee,Lewis,lewis2024
47103,Tennessee,Lincoln,lincoln2024
47105,Tennessee,Loudon,loudon2024
47107,Tennessee,McMinn,mcminn2024
47109,Tennessee,McNairy,mcnairy2024
47111,Tennessee,Macon,macon2024
47113,Tennessee,Madison,madison2024
47115,Tennessee,Marion,marion2024
47117,Tennessee,Marshall,marshall2024
47119,Tennessee,Maury,maury2024
47121,Tennessee,Meigs,meigs2024
47123,Tennessee,Monroe,monroe2024
47125,Tennessee,Montgomery,montgomery2024
47127,Tennessee,Moore,moore2024
47129,Tennessee,Morgan,morgan2024
47131,Tennessee,Obion,obion2024
47133,Tennessee,Overton,overton2024
47135,Tennessee,Perry,perry2024
47137,Tennessee,Pickett,pickett2024
47139,Tennessee,Polk,polk2024
47141,Tennessee,Putnam,putnam2024
47143,Tennessee,Rhea,rhea2024
47145,Tennessee,Roane,roane2024
47147,Tennessee,Robertson,robertson2024
47149,Tennessee,Rutherford,rutherford2024
47151,Tennessee,Scott,scott2024
47153,Tennessee,Sequatchie,sequatchie2024
47155,Tennessee,Sevier,sevier2024
47157,Tennessee,Shelby,shelby2024
47159,Tennessee,Smith,smith2024
47161,Tennessee,Stewart,stewart2024
47163,Tennessee,Sullivan,sullivan2024
47165,Tennessee,Sumner,sumner2024
47167,Tennessee,Tipton,tipton2024
47169,Tennessee,Trousdale,trousdale2024
47171,Tennessee,Unicoi,unicoi2024
47173,Tennessee,Union,union2024
47175,Tennessee,Van Buren,van buren2024
47177,Tennessee,Warren,warren2024
47179,Tennessee,Washington,washington2024
47181,Tennessee,Wayne,wayne2024
47183,Tennessee,Weakley,weakley2024
47185,Tennessee,White,white2024
47187,Tennessee,Williamson,williamson2024
47189,Tennessee,Wilson,wilson2024
48001,Texas,Anderson,anderson2024
48003,Texas,Andrews,andrews2024
48005,Texas,Angelina,angelina2024
48007,Texas,Aransas,aransas2024
48009,Texas,Archer,archer2024
48011,Texas,Armstrong,armstrong2024
48013,Texas,Atascosa,atascosa2024
48015,Texas,Austin,austin2024
48017,Texas,Bailey,bailey2024
48019,Texas,Bandera,bandera2024
48021,Texas,Bastrop,bastrop2024
48023,Texas,Baylor,baylor2024
48025,Texas,Bee,bee2024
48027,Texas,Bell,bell2024
48029,Texas,Bexar,bexar2024
48031,Texas,Blanco,blanco2024
48033,Texas,Borden,borden2024
48035,Texas,Bosque,bosque2024
48037,Texas,Bowie,bowie2024
48039,Texas,Brazoria,brazoria2024
48041,Texas,Brazos,brazos2024
48043,Texas,Brewster,brewster2024
48045,Texas,Briscoe,briscoe2024
48047,Texas,Brooks,brooks2024
48049,Texas,Brown,brown2024
48051,Texas,Burleson,burleson2024
48053,Texas,Burnet,burnet2024
48055,Texas,Caldwell,caldwell2024
48057,Texas,Calhoun,calhoun2024
48059,Texas,Callahan,callahan2024
48061,Texas,Cameron,cameron2024
48063,Texas,Camp,camp2024
48065,Texas,Carson,carson2024
48067,Texas,Cass,cass2024
48069,Texas,Castro,castro2024
48071,Texas,Chambers,chambers2024
48073,Texas,Cherokee,cherokee2024
48075,Texas,Childress,childress2024
48077,Texas,Clay,clay2024
48079,Texas,Cochran,cochran2024
48081,Texas,Coke,coke2024
48083,Texas,Coleman,coleman2024
48085,Texas,Collin,collin2024
48087,Texas,Collingsworth,collingsworth2024
48089,Texas,Colorado,colorado2024
48091,Texas,Comal,comal2024
48093,Texas,Comanche,comanche2024
48095,Texas,Concho,concho2024
48097,Texas,Cooke,cooke2024
48099,Texas,Coryell,coryell2024
48101,Texas,Cottle,cottle2024
48103,Texas,Crane,crane2024
48105,Texas,Crockett,crockett2024
48107,Texas,Crosby,crosby2024
48109,Texas,Culberson,culberson2024
48111,Texas,Dallam,dallam2024
48113,Texas,Dallas,dallas2024
48115,Texas,Dawson,dawson2024
48117,Texas,Deaf Smith,deaf smith2024
48119,Texas,Delta,delta2024
48121,Texas,Denton,denton2024
48123,Texas,DeWitt,dewitt2024
48125,Texas,Dickens,dickens2024
48127,Texas,Dimmit,dimmit2024
48129,Texas,Donley,donley2024
48131,Texas,Duval,duval2024
48133,Texas,Eastland,eastland2024
48135,Texas,Ector,ector2024
48137,Texas,Edwards,edwards2024
48139,Texas,Ellis,ellis2024
48141,Texas,El Paso,el paso2024
48143,Texas,Erath,erath2024
48145,Texas,Falls,falls2024
48147,Texas,Fannin,fannin2024
48149,Texas,Fayette,fayette2024
48151,Texas,Fisher,fisher2024
48153,Texas,Floyd,floyd2024
48155,Texas,Foard,foard2024
48157,Texas,Fort Bend,fort bend2024
48159,Texas,Franklin,franklin2024
48161,Texas,Freestone,freestone2024
48163,Texas,Frio,frio2024
48165,Texas,Gaines,gaines2024
48167,Texas,Galveston,galveston2024
48169,Texas,Garza,garza2024
48171,Texas,Gillespie,gillespie2024
48173,Texas,Glasscock,glasscock2024
48175,Texas,Goliad,goliad2024
48177,Texas,Gonzales,gonzales2024
48179,Texas,Gray,gray2024
48181,Texas,Grayson,grayson2024
48183,Texas,Gregg,gregg2024
48185,Texas,Grimes,grimes2024
48187,Texas,Guadalupe,guadalupe2024
48189,Texas,Hale,hale2024
48191,Texas,Hall,hall2024
48193,Texas,Hamilton,hamilton2024
48195,Texas,Hansford,hansford2024
48197,Texas,Hardeman,hardeman2024
48199,Texas,Hardin,hardin2024
48201,Texas,Harris,harris2024
48203,Texas,Harrison,harrison2024
48205,Texas,Hartley,hartley2024
48207,Texas,Haskell,haskell2024
48209,Texas,Hays,hays2024
48211,Texas,Hemphill,hemphill2024
48213,Texas,Henderson,henderson2024
48215,Texas,Hidalgo,hidalgo2024
48217,Texas,Hill,hill2024
48219,Texas,Hockley,hockley2024
48221,Texas,Hood,hood2024
48223,Texas,Hopkins,hopkins2024
48225,Texas,Houston,houston2024
48227,Texas,Howard,howard2024
48229,Texas,Hudspeth,hudspeth2024
48231,Texas,Hunt,hunt2024
48233,Texas,Hutchinson,hutchinson2024
48235,Texas,Irion,irion2024
48237,Texas,Jack,jack2024
48239,Texas,Jackson,jackson2024
48241,Texas,Jasper,jasper2024
48243,Texas,Jeff Davis,jeff davis2024
48245,Texas,Jefferson,jefferson2024
48247,Texas,Jim Hogg,jim hogg2024
48249,Texas,Jim Wells,jim wells2024
48251,Texas,Johnson,johnson2024
48253,Texas,Jones,jones2024
48255,Texas,Karnes,karnes2024
48257,Texas,Kaufman,kaufman2024
48259,Texas,Kendall,kendall2024
48261,Texas,Kenedy,kenedy2024
48263,Texas,Kent,kent2024
48265,Texas,Kerr,kerr2024
48267,Texas,Kimble,kimble2024
48269,Texas,King,king2024
48271,Texas,Kinney,kinney2024
48273,Texas,Kleberg,kleberg2024
48275,Texas,Knox,knox2024
48277,Texas,Lamar,lamar2024
48279,Texas,Lamb,lamb2024
48281,Texas,Lampasas,lampasas2024
48283,Texas,La Salle,la salle2024
48285,Texas,Lavaca,lavaca2024
48287,Texas,Lee,lee2024
48289,Texas,Leon,leon2024
48291,Texas,Liberty,liberty2024
48293,Texas,Limestone,limestone2024
48295,Texas,Lipscomb,lipscomb2024
48297,Texas,Live Oak,live oak2024
48299,Texas,Llano,llano2024
48301,Texas,Loving,loving2024
48303,Texas,Lubbock,lubbock2024
48305,Texas,Lynn,lynn2024
48307,Texas,McCulloch,mcculloch2024
48309,Texas,McLennan,mclennan2024
48311,Texas,McMullen,mcmullen2024
48313,Texas,Madison,madison2024
48315,Texas,Marion,marion2024
48317,Texas,Martin,martin2024
48319,Texas,Mason,mason2024
48321,Texas,Matagorda,matagorda2024
48323,Texas,Maverick,maverick2024
48325,Texas,Medina,medina2024
48327,Texas,Menard,menard2024
48329,Texas,Midland,midland2024
48331,Texas,Milam,milam2024
48333,Texas,Mills,mills2024
48335,Texas,Mitchell,mitchell2024
48337,Texas,Montague,montague2024
48339,Texas,Montgomery,montgomery2024
48341,Texas,Moore,moore2024
48343,Texas,Morris,morris2024
48345,Texas,Motley,motley2024
48347,Texas,Nacogdoches,nacogdoches2024
48349,Texas,Navarro,navarro2024
48351,Texas,Newton,newton2024
48353,Texas,Nolan,nolan2024
48355,Texas,Nueces,nueces2024
48357,Texas,Ochiltree,ochiltree2024
48359,Texas,Oldham,oldham2024
48361,Texas,Orange,orange2024
48363,Texas,Palo Pinto,palo pinto2024
48365,Texas,Panola,panola2024
48367,Texas,Parker,parker2024
48369,Texas,Parmer,parmer2024
48371,Texas,Pecos,pecos2024
48373,Texas,Polk,polk2024
48375,Texas,Potter,potter2024
48377,Texas,Presidio,presidio2024
48379,Texas,Rains,rains2024
48381,Texas,Randall,randall2024
48383,Texas,Reagan,reagan2024
48385,Texas,Real,real2024
48387,Texas,Red River,red river2024
48389,Texas,Reeves,reeves2024
48391,Texas,Refugio,refugio2024
48393,Texas,Roberts,roberts2024
48395,Texas,Robertson,robertson2024
48397,Texas,Rockwall,rockwall2024
48399,Texas,Runnels,runnels2024
48401,Texas,Rusk,rusk2024
48403,Texas,Sabine,sabine2024
48405,Texas,San Augustine,san augustine2024
48407,Texas,San Jacinto,san jacinto2024
48409,Texas,San Patricio,san patricio2024
48411,Texas,San Saba,san saba2024
48413,Texas,Schleicher,schleicher2024
48415,Texas,Scurry,scurry2024
48417,Texas,Shackelford,shackelford2024
48419,Texas,Shelby,shelby2024
48421,Texas,Sherman,sherman2024
48423,Texas,Smith,smith2024
48425,Texas,Somervell,somervell2024
48427,Texas,Starr,starr2024
48429,Texas,Stephens,stephens2024
48431,Texas,Sterling,sterling2024
48433,Texas,Stonewall,stonewall2024
48435,Texas,Sutton,sutton2024
48437,Texas,Swisher,swisher2024
48439,Texas,Tarrant,tarrant2024
48441,Texas,Taylor,taylor2024
48443,Texas,Terrell,terrell2024
48445,Texas,Terry,terry2024
48447,Texas,Throckmorton,throckmorton2024
48449,Texas,Titus,titus2024
48451,Texas,Tom Green,tom green2024
48453,Texas,Travis,travis2024
48455,Texas,Trinity,trinity2024
48457,Texas,Tyler,tyler2024
48459,Texas,Upshur,upshur2024
48461,Texas,Upton,upton2024
48463,Texas,Uvalde,uvalde2024
48465,Texas,Val Verde,val verde2024
48467,Texas,Van Zandt,van zandt2024
48469,Texas,Victoria,victoria2024
48471,Texas,Walker,walker2024
48473,Texas,Waller,waller2024
48475,Texas,Ward,ward2024
48477,Texas,Washington,washington2024
48479,Texas,Webb,webb2024
48481,Texas,Wharton,wharton2024
48483,Texas,Wheeler,wheeler2024
48485,Texas,Wichita,wichita2024
48487,Texas,Wilbarger,wilbarger2024
48489,Texas,Willacy,willacy2024
48491,Texas,Williamson,williamson2024
48493,Texas,Wilson,wilson2024
48495,Texas,Winkler,winkler2024
48497,Texas,Wise,wise2024
48499,Texas,Wood,wood2024
48501,Texas,Yoakum,yoakum2024
48503,Texas,Young,young2024
48505,Texas,Zapata,zapata2024
48507,Texas,Zavala,zavala2024
49001,Utah,Beaver,beaver2024
49003,Utah,Box Elder,box elder2024
49005,Utah,Cache,cache2024
49007,Utah,Carbon,carbon2024
49009,Utah,Daggett,daggett2024
49011,Utah,Davis,davis2024
49013,Utah,Duchesne,duchesne2024
49015,Utah,Emery,emery2024
49017,Utah,Garfield,garfield2024
49019,Utah,Grand,grand2024
49021,Utah,Iron,iron2024
49023,Utah,Juab,juab2024
49025,Utah,Kane,kane2024
49027,Utah,Millard,millard2024
49029,Utah,Morgan,morgan2024
49031,Utah,Piute,piute2024
49033,Utah,Rich,rich2024
49035,Utah,Salt Lake,salt lake2024
49037,Utah,San Juan,san juan2024
49039,Utah,Sanpete,sanpete2024
49041,Utah,Sevier,sevier2024
49043,Utah,Summit,summit2024
49045,Utah,Tooele,tooele2024
49047,Utah,Uintah,uintah2024
49049,Utah,Utah,utah2024
49051,Utah,Wasatch,wasatch2024
49053,Utah,Washington,washington2024
49055,Utah,Wayne,wayne2024
49057,Utah,Weber,weber2024
50001,Vermont,Addison,addison2024
50003,Vermont,Bennington,bennington2024
50005,Vermont,Caledonia,caledonia2024
50007,Vermont,Chittenden,chittenden2024
50009,Vermont,Essex,essex2024
50011,Vermont,Franklin,franklin2024
50013,Vermont,Grand Isle,grand isle2024
50015,Vermont,Lamoille,lamoille2024
50017,Vermont,Orange,orange2024
50019,Vermont,Orleans,orleans2024
50021,Vermont,Rutland,rutland2024
50023,Vermont,Washington,washington2024
50025,Vermont,Windham,windham2024
50027,Vermont,Windsor,windsor2024
51001,Virginia,Accomack,accomack2024
51003,Virginia,Albemarle,albemarle2024
51005,Virginia,Alleghany,alleghany2024
51007,Virginia,Amelia,amelia2024
51009,Virginia,Amherst,amherst2024
51011,Virginia,Appomattox,appomattox2024
51013,Virginia,Arlington,arlington2024
51015,Virginia,Augusta,augusta2024
51017,Virginia,Bath,bath2024
51019,Virginia,Bedford,bedford2024
51021,Virginia,Bland,bland2024
51023,Virginia,Botetourt,botetourt2024
51025,Virginia,Brunswick,brunswick2024
51027,Virginia,Buchanan,buchanan2024
51029,Virginia,Buckingham,buckingham2024
51031,Virginia,Campbell,campbell2024
51033,Virginia,Caroline,caroline2024
51035,Virginia,Carroll,carroll2024
51036,Virginia,Charles City,charles city2024
51037,Virginia,Charlotte,charlotte2024
51041,Virginia,Chesterfield,chesterfield2024
51043,Virginia,Clarke,clarke2024
51045,Virginia,Craig,craig2024
51047,Virginia,Culpeper,culpeper2024
51049,Virginia,Cumberland,cumberland2024
51051,Virginia,Dickenson,dickenson2024
51053,Virginia,Dinwiddie,dinwiddie2024
51057,Virginia,Essex,essex2024
51059,Virginia,Fairfax,fairfax2024
51061,Virginia,Fauquier,fauquier2024
51063,Virginia,Floyd,floyd2024
51065,Virginia,Fluvanna,fluvanna2024
51067,Virginia,Franklin,franklin2024
51069,Virginia,Frederick,frederick2024
51071,Virginia,Giles,giles2024
51073,Virginia,Gloucester,gloucester2024
51075,Virginia,Goochland,goochland2024
51077,Virginia,Grayson,grayson2024
51079,Virginia,Greene,greene2024
51081,Virginia,Greensville,greensville2024
51083,Virginia,Halifax,halifax2024
51085,Virginia,Hanover,hanover2024
51087,Virginia,Henrico,henrico2024
51089,Virginia,Henry,henry2024
51091,Virginia,Highland,highland2024
51093,Virginia,Isle of Wight,isle of wight2024
51095,Virginia,James City,james city2024
51097,Virginia,King and Queen,king and queen2024
51099,Virginia,King George,king george2024
51101,Virginia,King William,king william2024
51103,Virginia,Lancaster,lancaster2024
51105,Virginia,Lee,lee2024
51107,Virginia,Loudoun,loudoun2024
51109,Virginia,Louisa,louisa2024
51111,Virginia,Lunenburg,lunenburg2024
51113,Virginia,Madison,madison2024
51115,Virginia,Mathews,mathews2024
51117,Virginia,Mecklenburg,mecklenburg2024
